epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,941.098,0.7114,0.39796,1.06142,1,0.99994,0.995,0.8543,0.65814,0.33275,1.10971,0.0083071,0.0083071,0.0083071
173,946.491,0.70243,0.40681,1.0394,0.9987,1,0.995,0.84188,0.66028,0.34987,1.10884,0.0082972,0.0082972,0.0082972
174,952.173,0.70508,0.39678,1.04962,0.99911,1,0.995,0.84805,0.6395,0.34603,1.10406,0.0082873,0.0082873,0.0082873
175,957.566,0.69383,0.40621,1.04761,0.99927,1,0.995,0.85452,0.63992,0.34111,1.09014,0.0082774,0.0082774,0.0082774
176,963.357,0.70488,0.39384,1.03657,0.99967,1,0.995,0.8374,0.69037,0.33238,1.13672,0.0082675,0.0082675,0.0082675
177,968.843,0.6898,0.39052,1.03706,0.9993,1,0.995,0.84797,0.6671,0.33648,1.12582,0.0082576,0.0082576,0.0082576
178,974.221,0.7101,0.40548,1.05512,0.99408,1,0.99495,0.82213,0.69536,0.38119,1.12252,0.0082477,0.0082477,0.0082477
179,979.662,0.70655,0.40162,1.05015,1,0.99948,0.995,0.83441,0.68002,0.34523,1.12226,0.0082378,0.0082378,0.0082378
180,985.363,0.70733,0.41038,1.03492,0.99951,1,0.995,0.84782,0.65887,0.34232,1.10696,0.0082279,0.0082279,0.0082279
181,991.116,0.69868,0.40779,1.06297,0.9995,1,0.995,0.83306,0.69941,0.34299,1.14634,0.008218,0.008218,0.008218
182,996.739,0.70498,0.40347,1.05269,0.99974,1,0.995,0.84042,0.65138,0.33725,1.1053,0.0082081,0.0082081,0.0082081
183,1002.4,0.69725,0.39516,1.0499,0.99956,1,0.995,0.85067,0.65698,0.33861,1.1128,0.0081982,0.0081982,0.0081982
184,1008.02,0.70077,0.38948,1.03918,0.99945,1,0.995,0.83508,0.68103,0.34486,1.12608,0.0081883,0.0081883,0.0081883
185,1013.81,0.68066,0.38766,1.04219,0.99947,1,0.995,0.85578,0.64381,0.33428,1.09723,0.0081784,0.0081784,0.0081784
186,1019.38,0.6749,0.39118,1.02031,1,0.99957,0.995,0.86312,0.63942,0.339,1.09462,0.0081685,0.0081685,0.0081685
187,1024.93,0.71074,0.39688,1.05615,0.99958,0.99457,0.995,0.85463,0.64066,0.33422,1.09535,0.0081586,0.0081586,0.0081586
188,1030.42,0.67209,0.38211,1.03614,0.9939,1,0.995,0.8451,0.65404,0.33363,1.09299,0.0081487,0.0081487,0.0081487
